id_usuario,edad,género,ubicación,tipo_viajero,id_reserva,fecha_reserva,fecha_viaje,antelacion_reserva,duracion_viaje,numero_personas,tipo_paquete,costo_total,metodo_pago,destino,tipo_alojamiento,clase_vuelo,actividades_reservadas,numero_noches_estancia,promocion_aplicada,fuente_reserva,estado_reserva,mes_reserva,mes_viaje,estacionalidad,cancelacion_reserva,calificacion_usuario,comentarios,gasto_por_persona,gasto_por_duracion,rango_edad
U0904,43,femenino,usa,turista,R00904,2024-02-29,2024-04-03,28,10,4,vuelo_hotel,1210.01,transferencia_bancaria,roma,airbnb,ejecutiva,Sin actividad,1,si,app_móvil,pendiente,9,2,temporada_alta,no,4,todo_bien,302.5,121.0,41-50
U0905,64,femenino,usa,turista,R00905,2024-01-19,2024-08-13,67,3,4,vuelo_hotel_tour,1395.9,transferencia_bancaria,cancun,resort,ejecutiva,tour_en_bus,3,si,agente_de_viajes,cancelada,12,10,temporada_alta,no,3,recomendado,348.98,465.3,60+
U0906,60,masculino,australia,negocios,R00906,2024-02-12,2024-10-28,64,12,4,vuelo_hotel_tour,1092.44,tarjeta_de_crédito,paris,hotel,primera_clase,tour_en_bus,3,no,app_móvil,pendiente,3,11,temporada_alta,no,5,recomendado,273.11,91.04,60+
U0907,22,otro,mexico,negocios,R00907,2024-03-28,2024-11-04,349,4,4,vuelo_hotel_tour,1133.5,paypal,cancun,resort,primera_clase,city_tour,9,si,app_móvil,cancelada,1,1,temporada_alta,no,2,problemas_con_la_reserva,283.38,283.38,19-30
U0908,59,femenino,alemania,turista,R00908,2024-03-30,2024-08-18,44,7,2,vuelo_hotel,727.38,paypal,cancun,airbnb,primera_clase,Sin actividad,6,si,agente_de_viajes,cancelada,6,4,temporada_baja,no,3,problemas_con_la_reserva,363.69,103.91,51-60
U0909,44,femenino,usa,turista,R00909,2024-02-13,2024-10-04,111,1,3,vuelo_hotel,1752.79,transferencia_bancaria,roma,hotel,primera_clase,Sin actividad,8,si,app_móvil,cancelada,3,4,temporada_alta,si,2,no_me_gustó_el_servicio,584.26,1752.79,41-50
U0910,39,otro,india,turista,R00910,2024-01-18,2024-10-04,41,5,1,vuelo_hotel,1476.6,transferencia_bancaria,barcelona,airbnb,ejecutiva,Sin actividad,9,no,agente_de_viajes,pendiente,3,11,temporada_alta,no,5,excelente_viaje,1476.6,295.32,31-40
U0911,53,otro,uk,turista,R00911,2024-03-30,2024-04-18,120,1,3,solo_vuelo,797.68,tarjeta_de_crédito,tokio,Sin alojamiento,económica,Sin actividad,3,no,app_móvil,pendiente,5,5,temporada_alta,si,3,excelente_viaje,265.89,797.68,51-60
U0912,48,femenino,mexico,turista,R00912,2024-08-21,2024-09-03,133,10,3,vuelo_hotel,624.6,transferencia_bancaria,nueva_york,resort,económica,Sin actividad,2,no,app_móvil,pendiente,10,8,temporada_baja,no,4,todo_bien,208.2,62.46,41-50
U0913,48,otro,india,negocios,R00913,2024-04-13,2024-10-17,141,12,1,vuelo_hotel,477.13,paypal,londres,airbnb,ejecutiva,Sin actividad,2,no,app_móvil,cancelada,11,5,temporada_alta,no,2,Sin comentarios,477.13,39.76,41-50
U0914,53,femenino,india,turista,R00914,2024-02-14,2024-02-26,5,5,1,vuelo_hotel,604.78,paypal,nueva_york,resort,económica,Sin actividad,9,no,agente_de_viajes,cancelada,5,10,temporada_alta,si,1,no_me_gustó_el_servicio,604.78,120.96,51-60
U0915,63,otro,uk,turista,R00915,2024-02-25,2024-09-01,311,8,2,solo_vuelo,493.33,paypal,roma,Sin alojamiento,económica,Sin actividad,2,no,agente_de_viajes,pendiente,8,12,temporada_baja,no,2,problemas_con_la_reserva,246.66,61.67,60+
U0916,46,femenino,australia,turista,R00916,2024-05-27,2024-12-03,339,13,4,solo_vuelo,660.7,paypal,barcelona,Sin alojamiento,primera_clase,Sin actividad,1,no,sitio_web,cancelada,9,8,temporada_baja,si,2,Sin comentarios,165.18,50.82,41-50
U0917,22,femenino,alemania,turista,R00917,2024-08-09,2024-08-30,169,6,1,solo_vuelo,1302.58,paypal,cancun,Sin alojamiento,económica,Sin actividad,7,si,app_móvil,confirmada,2,4,temporada_alta,no,5,excelente_viaje,1302.58,217.1,19-30
U0918,31,otro,mexico,turista,R00918,2024-03-15,2024-11-20,108,4,1,solo_vuelo,1479.15,paypal,tokio,Sin alojamiento,económica,Sin actividad,2,no,sitio_web,cancelada,6,7,temporada_baja,si,1,no_me_gustó_el_servicio,1479.15,369.79,31-40
U0919,61,femenino,usa,turista,R00919,2024-01-23,2024-09-21,38,11,1,vuelo_hotel,1874.31,tarjeta_de_crédito,cancun,resort,económica,Sin actividad,7,no,sitio_web,pendiente,6,12,temporada_alta,si,1,problemas_con_la_reserva,1874.31,170.39,60+
U0920,52,masculino,usa,turista,R00920,2024-05-25,2024-07-11,15,1,1,solo_vuelo,665.62,paypal,nueva_york,Sin alojamiento,económica,Sin actividad,9,si,sitio_web,pendiente,10,4,temporada_alta,no,4,recomendado,665.62,665.62,51-60
U0921,56,femenino,alemania,negocios,R00921,2024-08-25,2024-10-12,221,7,4,vuelo_hotel_tour,947.73,paypal,nueva_york,resort,económica,tour_en_bus,9,si,sitio_web,cancelada,9,12,temporada_alta,si,5,recomendado,236.93,135.39,51-60
U0922,51,femenino,usa,turista,R00922,2024-03-06,2024-08-27,246,14,3,solo_vuelo,965.97,transferencia_bancaria,nueva_york,Sin alojamiento,económica,Sin actividad,2,si,app_móvil,cancelada,10,4,temporada_baja,si,2,no_me_gustó_el_servicio,321.99,69.0,51-60
U0923,18,otro,india,turista,R00923,2024-03-14,2024-06-13,23,14,2,vuelo_hotel_tour,746.18,tarjeta_de_crédito,cancun,resort,ejecutiva,city_tour,4,si,agente_de_viajes,confirmada,1,4,temporada_alta,si,3,recomendado,373.09,53.3,19-30
U0924,46,femenino,usa,turista,R00924,2024-02-20,2024-07-05,301,2,3,vuelo_hotel,1682.3,paypal,cancun,resort,económica,Sin actividad,4,no,agente_de_viajes,cancelada,6,1,temporada_alta,si,3,problemas_con_la_reserva,560.77,841.15,41-50
U0925,50,otro,usa,turista,R00925,2024-02-12,2024-03-18,165,12,3,solo_vuelo,100.39,paypal,cancun,Sin alojamiento,primera_clase,Sin actividad,6,si,sitio_web,cancelada,5,9,temporada_baja,si,5,Sin comentarios,33.46,8.37,51-60
U0926,38,otro,españa,turista,R00926,2024-12-08,2024-12-20,348,6,3,vuelo_hotel_tour,564.03,transferencia_bancaria,nueva_york,resort,ejecutiva,excursión_en_bote,7,si,agente_de_viajes,confirmada,9,9,temporada_baja,no,4,recomendado,188.01,94.0,31-40
U0927,38,femenino,españa,turista,R00927,2024-06-11,2024-11-24,97,10,1,solo_vuelo,1593.16,paypal,barcelona,Sin alojamiento,económica,Sin actividad,5,no,app_móvil,confirmada,7,12,temporada_alta,si,5,excelente_viaje,1593.16,159.32,31-40
U0928,39,otro,usa,turista,R00928,2024-02-04,2024-10-24,170,5,3,vuelo_hotel_tour,191.9,tarjeta_de_crédito,cancun,airbnb,primera_clase,tour_en_bus,8,no,app_móvil,pendiente,8,4,temporada_baja,no,2,todo_bien,63.97,38.38,31-40
U0929,26,femenino,españa,turista,R00929,2024-02-10,2024-09-22,247,11,1,solo_vuelo,1024.28,tarjeta_de_crédito,tokio,Sin alojamiento,primera_clase,Sin actividad,9,no,app_móvil,pendiente,8,4,temporada_alta,no,4,recomendado,1024.28,93.12,19-30
U0930,19,otro,australia,turista,R00930,2024-06-16,2024-11-10,252,9,1,solo_vuelo,281.63,transferencia_bancaria,nueva_york,Sin alojamiento,económica,Sin actividad,1,no,sitio_web,pendiente,9,5,temporada_alta,no,1,problemas_con_la_reserva,281.63,31.29,19-30
U0931,65,otro,mexico,negocios,R00931,2024-02-03,2024-08-06,73,2,1,vuelo_hotel,204.94,tarjeta_de_crédito,londres,airbnb,ejecutiva,Sin actividad,2,si,agente_de_viajes,cancelada,4,6,temporada_baja,si,1,problemas_con_la_reserva,204.94,102.47,60+
U0932,54,femenino,india,turista,R00932,2024-02-28,2024-11-20,183,1,2,solo_vuelo,1007.54,transferencia_bancaria,tokio,Sin alojamiento,económica,Sin actividad,1,no,sitio_web,pendiente,9,4,temporada_baja,no,4,todo_bien,503.77,1007.54,51-60
U0933,48,femenino,usa,turista,R00933,2024-02-23,2024-05-19,184,5,4,solo_vuelo,967.75,transferencia_bancaria,londres,Sin alojamiento,económica,Sin actividad,7,si,app_móvil,cancelada,11,6,temporada_baja,si,4,todo_bien,241.94,193.55,41-50
U0934,56,masculino,india,turista,R00934,2024-04-25,2024-09-22,110,4,3,vuelo_hotel_tour,1681.88,transferencia_bancaria,nueva_york,hotel,económica,city_tour,8,no,sitio_web,confirmada,1,2,temporada_alta,si,4,recomendado,560.63,420.47,51-60
U0935,60,masculino,alemania,turista,R00935,2024-02-08,2024-10-23,221,6,2,vuelo_hotel,1354.16,transferencia_bancaria,barcelona,resort,primera_clase,Sin actividad,4,si,sitio_web,confirmada,11,3,temporada_baja,si,4,recomendado,677.08,225.69,60+
U0936,42,masculino,uk,negocios,R00936,2024-08-19,2024-11-07,194,14,4,vuelo_hotel_tour,1628.9,tarjeta_de_crédito,londres,resort,primera_clase,excursión_en_bote,1,no,app_móvil,pendiente,5,2,temporada_alta,no,1,problemas_con_la_reserva,407.22,116.35,41-50
U0937,60,masculino,españa,negocios,R00937,2024-07-14,2024-12-24,179,13,4,vuelo_hotel,702.6,tarjeta_de_crédito,barcelona,resort,primera_clase,Sin actividad,4,si,sitio_web,cancelada,11,5,temporada_baja,si,3,no_me_gustó_el_servicio,175.65,54.05,60+
U0938,43,masculino,mexico,turista,R00938,2024-08-12,2024-08-30,267,4,1,solo_vuelo,795.57,tarjeta_de_crédito,roma,Sin alojamiento,primera_clase,Sin actividad,8,no,app_móvil,confirmada,9,1,temporada_baja,si,4,recomendado,795.57,198.89,41-50
U0939,52,femenino,mexico,turista,R00939,2024-07-26,2024-12-01,304,12,2,vuelo_hotel_tour,602.7,paypal,paris,airbnb,ejecutiva,Sin actividad,8,si,app_móvil,cancelada,8,10,temporada_baja,no,3,recomendado,301.35,50.22,51-60
U0940,61,femenino,uk,turista,R00940,2024-02-04,2024-05-26,196,8,1,vuelo_hotel,1802.96,paypal,barcelona,resort,ejecutiva,Sin actividad,5,no,sitio_web,pendiente,8,5,temporada_baja,no,2,todo_bien,1802.96,225.37,60+
U0941,35,masculino,mexico,negocios,R00941,2024-05-08,2024-06-05,79,3,3,solo_vuelo,1711.93,paypal,londres,Sin alojamiento,económica,Sin actividad,9,si,agente_de_viajes,cancelada,6,1,temporada_baja,si,1,Sin comentarios,570.64,570.64,31-40
U0942,53,masculino,uk,negocios,R00942,2024-10-12,2024-12-13,53,4,4,vuelo_hotel_tour,1368.12,paypal,cancun,hotel,económica,city_tour,1,no,agente_de_viajes,confirmada,12,4,temporada_baja,no,2,todo_bien,342.03,342.03,51-60
U0943,55,otro,uk,negocios,R00943,2024-03-22,2024-08-24,120,10,2,vuelo_hotel,1659.32,tarjeta_de_crédito,tokio,airbnb,primera_clase,Sin actividad,8,no,agente_de_viajes,pendiente,7,11,temporada_alta,no,3,todo_bien,829.66,165.93,51-60
U0944,42,femenino,australia,negocios,R00944,2024-01-18,2024-05-14,160,13,1,vuelo_hotel_tour,1344.53,transferencia_bancaria,cancun,airbnb,ejecutiva,Sin actividad,7,si,agente_de_viajes,pendiente,10,6,temporada_baja,no,5,todo_bien,1344.53,103.43,41-50
U0945,46,femenino,uk,turista,R00945,2024-10-14,2024-11-09,314,14,4,vuelo_hotel,638.91,tarjeta_de_crédito,paris,hotel,económica,Sin actividad,4,si,app_móvil,cancelada,8,1,temporada_baja,si,1,problemas_con_la_reserva,159.73,45.64,41-50
U0946,39,masculino,australia,turista,R00946,2024-02-17,2024-10-05,120,14,2,solo_vuelo,327.71,tarjeta_de_crédito,nueva_york,Sin alojamiento,primera_clase,Sin actividad,8,no,sitio_web,cancelada,4,1,temporada_baja,si,3,recomendado,163.86,23.41,31-40
U0947,59,femenino,india,turista,R00947,2024-03-15,2024-12-07,111,5,3,vuelo_hotel_tour,1804.14,transferencia_bancaria,tokio,hotel,económica,tour_en_bus,6,si,sitio_web,pendiente,10,5,temporada_baja,no,1,problemas_con_la_reserva,601.38,360.83,51-60
U0948,31,masculino,mexico,turista,R00948,2024-10-06,2024-11-19,272,8,3,vuelo_hotel_tour,169.97,paypal,paris,resort,económica,tour_en_bus,3,si,app_móvil,pendiente,2,11,temporada_baja,no,2,problemas_con_la_reserva,56.66,21.25,31-40
U0949,64,otro,uk,turista,R00949,2024-06-01,2024-11-22,27,4,3,solo_vuelo,176.79,transferencia_bancaria,cancun,Sin alojamiento,económica,Sin actividad,1,no,sitio_web,cancelada,11,8,temporada_baja,si,3,recomendado,58.93,44.2,60+
U0950,38,masculino,uk,turista,R00950,2024-08-12,2024-09-15,176,2,2,solo_vuelo,1296.07,transferencia_bancaria,paris,Sin alojamiento,primera_clase,Sin actividad,3,si,app_móvil,cancelada,6,6,temporada_baja,si,3,problemas_con_la_reserva,648.04,648.04,31-40
U0951,60,otro,usa,turista,R00951,2024-03-16,2024-10-07,265,13,4,vuelo_hotel_tour,1308.43,tarjeta_de_crédito,nueva_york,resort,primera_clase,excursión_en_bote,3,no,sitio_web,pendiente,7,11,temporada_alta,no,1,problemas_con_la_reserva,327.11,100.65,60+
U0952,51,otro,españa,negocios,R00952,2024-02-28,2024-06-16,154,5,3,vuelo_hotel,1828.81,transferencia_bancaria,nueva_york,airbnb,primera_clase,Sin actividad,4,si,sitio_web,cancelada,12,3,temporada_baja,no,2,no_me_gustó_el_servicio,609.6,365.76,51-60
U0953,56,otro,india,turista,R00953,2024-03-08,2024-11-27,263,3,3,vuelo_hotel_tour,584.99,paypal,cancun,resort,económica,excursión_en_bote,8,si,agente_de_viajes,pendiente,12,8,temporada_baja,no,5,excelente_viaje,195.0,195.0,51-60
U0954,37,otro,alemania,negocios,R00954,2024-03-14,2024-05-25,94,3,3,vuelo_hotel_tour,1501.92,paypal,cancun,hotel,económica,excursión_en_bote,4,no,agente_de_viajes,pendiente,1,10,temporada_alta,no,1,problemas_con_la_reserva,500.64,500.64,31-40
U0955,60,otro,españa,turista,R00955,2024-11-15,2024-12-17,301,6,1,vuelo_hotel_tour,1425.27,paypal,londres,hotel,primera_clase,excursión_en_bote,5,no,agente_de_viajes,cancelada,10,10,temporada_alta,no,4,todo_bien,1425.27,237.54,60+
U0956,48,femenino,alemania,turista,R00956,2024-06-18,2024-08-03,170,10,4,vuelo_hotel,1174.85,tarjeta_de_crédito,paris,resort,económica,Sin actividad,9,si,sitio_web,pendiente,11,11,temporada_baja,no,1,problemas_con_la_reserva,293.71,117.48,41-50
U0957,56,femenino,españa,turista,R00957,2024-02-09,2024-12-19,223,6,1,solo_vuelo,823.68,transferencia_bancaria,barcelona,Sin alojamiento,económica,Sin actividad,7,si,app_móvil,pendiente,1,2,temporada_alta,no,2,no_me_gustó_el_servicio,823.68,137.28,51-60
U0958,24,femenino,mexico,negocios,R00958,2024-10-06,2024-11-11,173,12,2,vuelo_hotel_tour,374.51,transferencia_bancaria,paris,hotel,económica,Sin actividad,1,no,sitio_web,cancelada,3,7,temporada_baja,no,2,Sin comentarios,187.26,31.21,19-30
U0959,42,femenino,india,turista,R00959,2024-02-23,2024-06-25,223,12,2,solo_vuelo,155.1,tarjeta_de_crédito,nueva_york,Sin alojamiento,ejecutiva,Sin actividad,5,no,app_móvil,confirmada,11,6,temporada_baja,si,3,problemas_con_la_reserva,77.55,12.92,41-50
U0960,23,masculino,australia,turista,R00960,2024-02-23,2024-11-09,218,9,3,vuelo_hotel,1058.76,tarjeta_de_crédito,cancun,airbnb,primera_clase,Sin actividad,8,si,app_móvil,cancelada,3,2,temporada_alta,si,3,no_me_gustó_el_servicio,352.92,117.64,19-30
U0961,64,masculino,alemania,turista,R00961,2024-02-06,2024-02-14,163,4,4,vuelo_hotel_tour,1917.87,paypal,cancun,hotel,ejecutiva,Sin actividad,3,no,app_móvil,cancelada,7,10,temporada_baja,si,3,recomendado,479.47,479.47,60+
U0962,22,otro,india,negocios,R00962,2024-11-03,2024-12-27,114,14,4,solo_vuelo,386.33,transferencia_bancaria,roma,Sin alojamiento,primera_clase,Sin actividad,1,si,app_móvil,cancelada,3,2,temporada_baja,si,5,todo_bien,96.58,27.6,19-30
U0963,28,masculino,españa,negocios,R00963,2024-02-12,2024-02-27,270,11,2,solo_vuelo,130.12,paypal,tokio,Sin alojamiento,primera_clase,Sin actividad,2,no,agente_de_viajes,cancelada,1,12,temporada_alta,si,2,Sin comentarios,65.06,11.83,19-30
U0964,22,otro,mexico,negocios,R00964,2024-02-22,2024-11-21,5,2,2,solo_vuelo,1599.24,transferencia_bancaria,cancun,Sin alojamiento,ejecutiva,Sin actividad,2,no,app_móvil,cancelada,3,2,temporada_alta,si,4,todo_bien,799.62,799.62,19-30
U0965,26,otro,australia,negocios,R00965,2024-02-04,2024-10-25,185,8,1,vuelo_hotel_tour,1323.48,paypal,tokio,hotel,económica,tour_en_bus,2,no,sitio_web,cancelada,10,10,temporada_alta,si,3,recomendado,1323.48,165.44,19-30
U0966,63,masculino,españa,turista,R00966,2024-03-21,2024-11-03,133,8,2,vuelo_hotel_tour,254.32,transferencia_bancaria,cancun,airbnb,primera_clase,excursión_en_bote,3,si,sitio_web,cancelada,10,1,temporada_baja,si,3,no_me_gustó_el_servicio,127.16,31.79,60+
U0967,30,femenino,españa,turista,R00967,2024-08-12,2024-11-24,1,13,4,vuelo_hotel,482.85,transferencia_bancaria,tokio,hotel,primera_clase,Sin actividad,1,si,agente_de_viajes,cancelada,8,10,temporada_alta,si,3,Sin comentarios,120.71,37.14,31-40
U0968,35,otro,uk,negocios,R00968,2024-10-05,2024-12-28,196,7,1,solo_vuelo,938.36,transferencia_bancaria,nueva_york,Sin alojamiento,económica,Sin actividad,7,si,app_móvil,confirmada,4,10,temporada_alta,no,1,problemas_con_la_reserva,938.36,134.05,31-40
U0969,37,otro,india,negocios,R00969,2024-02-02,2024-12-06,77,5,2,vuelo_hotel,125.84,paypal,roma,airbnb,ejecutiva,Sin actividad,3,si,app_móvil,cancelada,6,6,temporada_alta,si,4,Sin comentarios,62.92,25.17,31-40
U0970,25,masculino,alemania,turista,R00970,2024-06-16,2024-12-25,171,7,2,solo_vuelo,1030.94,paypal,roma,Sin alojamiento,económica,Sin actividad,9,si,agente_de_viajes,confirmada,9,12,temporada_baja,si,5,excelente_viaje,515.47,147.28,19-30
U0971,49,otro,australia,negocios,R00971,2024-05-19,2024-09-16,258,1,4,vuelo_hotel_tour,1915.07,transferencia_bancaria,nueva_york,resort,económica,city_tour,9,no,agente_de_viajes,cancelada,1,4,temporada_alta,no,2,todo_bien,478.77,1915.07,41-50
U0972,29,masculino,alemania,negocios,R00972,2024-02-26,2024-07-30,67,7,3,vuelo_hotel_tour,1933.15,paypal,londres,resort,económica,excursión_en_bote,2,si,app_móvil,cancelada,12,9,temporada_baja,si,2,todo_bien,644.38,276.16,19-30
U0973,41,otro,india,negocios,R00973,2024-02-15,2024-04-04,345,2,1,solo_vuelo,112.52,tarjeta_de_crédito,barcelona,Sin alojamiento,ejecutiva,Sin actividad,7,si,app_móvil,cancelada,6,11,temporada_baja,no,4,recomendado,112.52,56.26,41-50
U0974,63,femenino,india,turista,R00974,2024-08-26,2024-10-07,59,13,4,solo_vuelo,976.28,transferencia_bancaria,barcelona,Sin alojamiento,económica,Sin actividad,4,si,app_móvil,cancelada,1,11,temporada_alta,no,5,recomendado,244.07,75.1,60+
U0975,55,femenino,australia,turista,R00975,2024-07-11,2024-07-20,2,2,1,solo_vuelo,471.51,transferencia_bancaria,cancun,Sin alojamiento,económica,Sin actividad,1,no,sitio_web,cancelada,1,3,temporada_alta,si,2,todo_bien,471.51,235.76,51-60
U0976,21,femenino,españa,turista,R00976,2024-02-16,2024-12-17,161,8,4,vuelo_hotel,421.24,paypal,cancun,airbnb,ejecutiva,Sin actividad,4,no,app_móvil,confirmada,11,7,temporada_baja,si,4,todo_bien,105.31,52.66,19-30
U0977,23,otro,india,turista,R00977,2024-04-25,2024-11-26,225,12,2,vuelo_hotel_tour,1307.54,tarjeta_de_crédito,tokio,resort,económica,Sin actividad,4,no,app_móvil,cancelada,7,2,temporada_alta,no,4,todo_bien,653.77,108.96,19-30
U0978,27,otro,españa,turista,R00978,2024-06-29,2024-08-20,257,6,2,vuelo_hotel,1363.85,paypal,londres,airbnb,económica,Sin actividad,2,no,agente_de_viajes,cancelada,2,12,temporada_alta,si,2,todo_bien,681.92,227.31,19-30
U0979,58,otro,india,turista,R00979,2024-02-12,2024-07-20,143,11,2,vuelo_hotel_tour,469.9,transferencia_bancaria,cancun,hotel,primera_clase,tour_en_bus,7,no,agente_de_viajes,pendiente,6,2,temporada_alta,no,2,no_me_gustó_el_servicio,234.95,42.72,51-60
U0980,29,femenino,australia,turista,R00980,2024-01-16,2024-06-16,332,14,1,solo_vuelo,1351.82,transferencia_bancaria,cancun,Sin alojamiento,primera_clase,Sin actividad,4,no,agente_de_viajes,cancelada,12,4,temporada_alta,si,5,Sin comentarios,1351.82,96.56,19-30
U0981,42,masculino,australia,negocios,R00981,2024-01-01,2024-02-26,334,10,1,vuelo_hotel_tour,1445.75,transferencia_bancaria,paris,airbnb,ejecutiva,city_tour,6,no,agente_de_viajes,confirmada,6,7,temporada_baja,no,3,todo_bien,1445.75,144.57,41-50
U0982,26,otro,uk,negocios,R00982,2024-01-21,2024-07-11,95,12,2,solo_vuelo,469.16,tarjeta_de_crédito,tokio,Sin alojamiento,económica,Sin actividad,1,no,app_móvil,cancelada,3,3,temporada_alta,si,2,no_me_gustó_el_servicio,234.58,39.1,19-30
U0983,35,masculino,mexico,negocios,R00983,2024-02-21,2024-09-11,143,9,4,vuelo_hotel,1576.93,paypal,cancun,resort,económica,Sin actividad,3,si,sitio_web,confirmada,3,10,temporada_baja,no,1,problemas_con_la_reserva,394.23,175.21,31-40
U0984,25,masculino,españa,negocios,R00984,2024-06-14,2024-07-02,183,8,1,solo_vuelo,1455.37,paypal,nueva_york,Sin alojamiento,ejecutiva,Sin actividad,5,no,agente_de_viajes,cancelada,9,5,temporada_baja,si,2,no_me_gustó_el_servicio,1455.37,181.92,19-30
U0985,23,masculino,españa,negocios,R00985,2024-08-29,2024-10-21,231,12,1,vuelo_hotel,994.2,transferencia_bancaria,roma,hotel,económica,Sin actividad,6,si,agente_de_viajes,cancelada,11,1,temporada_alta,si,1,Sin comentarios,994.2,82.85,19-30
U0986,48,otro,alemania,negocios,R00986,2024-02-13,2024-04-25,24,6,1,vuelo_hotel_tour,536.12,tarjeta_de_crédito,tokio,airbnb,ejecutiva,excursión_en_bote,5,si,agente_de_viajes,pendiente,3,8,temporada_baja,no,4,todo_bien,536.12,89.35,41-50
U0987,47,otro,españa,turista,R00987,2024-03-02,2024-09-13,247,14,4,vuelo_hotel_tour,117.68,transferencia_bancaria,tokio,resort,primera_clase,Sin actividad,5,no,app_móvil,cancelada,3,4,temporada_alta,si,1,problemas_con_la_reserva,29.42,8.41,41-50
U0988,64,otro,australia,negocios,R00988,2024-07-10,2024-08-27,285,12,3,solo_vuelo,1417.17,paypal,londres,Sin alojamiento,ejecutiva,Sin actividad,1,si,app_móvil,pendiente,6,11,temporada_alta,no,1,problemas_con_la_reserva,472.39,118.1,60+
U0989,50,femenino,uk,turista,R00989,2024-08-27,2024-09-22,323,6,1,solo_vuelo,1784.63,transferencia_bancaria,nueva_york,Sin alojamiento,económica,Sin actividad,3,no,agente_de_viajes,confirmada,6,12,temporada_alta,si,5,todo_bien,1784.63,297.44,51-60
U0990,25,femenino,alemania,turista,R00990,2024-06-12,2024-11-21,81,7,3,vuelo_hotel,1232.56,transferencia_bancaria,londres,hotel,ejecutiva,Sin actividad,7,no,app_móvil,pendiente,8,9,temporada_alta,si,5,recomendado,410.85,176.08,19-30
U0991,36,femenino,alemania,turista,R00991,2024-02-18,2024-12-06,192,12,3,solo_vuelo,1081.25,transferencia_bancaria,paris,Sin alojamiento,económica,Sin actividad,5,si,sitio_web,pendiente,8,6,temporada_baja,no,5,excelente_viaje,360.42,90.1,31-40
U0992,46,otro,españa,turista,R00992,2024-03-06,2024-11-22,106,5,1,vuelo_hotel_tour,520.8,paypal,paris,hotel,ejecutiva,city_tour,2,si,app_móvil,confirmada,10,8,temporada_baja,no,2,todo_bien,520.8,104.16,41-50
